Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
01/11/1990,,,0,0,44.49950744,21344.16667,2.20814E+11,10345528,,,0,3.6,60.3,0,0,0,1516.5,1.80491E+12,49.817492,15.472962,6984.887422,Czech,0.122667668,14.10460776,-16.09088719,-14.67693636
01/12/1990,,,0,0,44.49950744,21120.08333,2.18506E+11,10345993,,,0,-1.2,40.2,0,0,0,1525.75,1.81783E+12,49.817492,15.472962,6984.887422,Czech,0.120380357,13.85881854,-18.34711798,-16.93659729
01/01/1991,,,0,0,43.90480665,20896,2.16198E+11,10346458,,,0,-0.5,14.3,0,0,0,1535,1.83075E+12,49.817492,15.472962,6984.887422,Czech,0.118093047,13.61302932,-20.60334876,-19.19625821
01/02/1991,,,0,0,43.90480665,20885.41667,2.161E+11,10347005,,,0,-3.7,16.3,0,0,0,1551.416667,1.85232E+12,49.817492,15.472962,6984.887422,Czech,0.116826912,13.4778885,-20.1101535,-18.71670737
01/03/1991,,,0,0,43.90480665,20874.83333,2.16002E+11,10347552,,,0,5.1,26.6,0,0,0,1567.833333,1.87389E+12,49.817492,15.472962,6984.887422,Czech,0.115560777,13.34274768,-19.61695824,-18.23715652
01/04/1991,,,0,0,43.90480665,20864.25,2.15904E+11,10348099,,,0,6.6,32.7,0,0,0,1584.25,1.89546E+12,49.817492,15.472962,6984.887422,Czech,0.114294642,13.20760686,-19.12376299,-17.75760567
01/05/1991,,,0,0,43.90480665,20853.66667,2.15805E+11,10348646,,,0,9.1,73.7,0,0,0,1600.666667,1.91703E+12,49.817492,15.472962,6984.887422,Czech,0.113028508,13.07246604,-18.63056773,-17.27805482
01/06/1991,,,0,0,43.90480665,20843.08333,2.15707E+11,10349193,,,0,14.3,90.7,0,0,0,1617.083333,1.93861E+12,49.817492,15.472962,6984.887422,Czech,0.111762373,12.93732522,-18.13737247,-16.79850398
01/07/1991,,,0,0,43.90480665,20832.5,2.15609E+11,10349740,,,0,18.8,73.5,0,0,0,1633.5,1.96018E+12,49.817492,15.472962,6984.887422,Czech,0.110496238,12.8021844,-17.64417721,-16.31895313
01/08/1991,,,0,0,43.90480665,20821.91667,2.15511E+11,10350286,,,0,17.4,66.4,0,0,0,1649.916667,1.98175E+12,49.817492,15.472962,6984.887422,Czech,0.109230103,12.66704359,-17.15098195,-15.83940228
01/09/1991,,,0,0,43.90480665,20811.33333,2.15413E+11,10350833,,,0,14.1,32.7,0,0,0,1666.333333,2.00332E+12,49.817492,15.472962,6984.887422,Czech,0.107963968,12.53190277,-16.65778669,-15.35985143
01/10/1991,,,0,0,43.90480665,20800.75,2.15314E+11,10351380,,,0,7.1,16.5,0,0,0,1682.75,2.02489E+12,49.817492,15.472962,6984.887422,Czech,0.106697834,12.39676195,-16.16459143,-14.88030059
01/11/1991,,,0,0,43.90480665,20790.16667,2.15216E+11,10351927,,,0,2.7,67.5,0,0,0,1699.166667,2.04647E+12,49.817492,15.472962,6984.887422,Czech,0.105431699,12.26162113,-15.67139618,-14.40074974
01/12/1991,,,0,0,43.90480665,20779.58333,2.15118E+11,10352474,,,0,-1.9,59.5,0,0,0,1715.583333,2.06804E+12,49.817492,15.472962,6984.887422,Czech,0.104165564,12.12648031,-15.17820092,-13.92119889
01/01/1992,,,0,0,43.50309011,20769,2.1502E+11,10353021,,,0,-0.4,32.2,0,0,0,1732,2.08961E+12,49.817492,15.472962,6984.887422,Czech,0.102899429,11.99133949,-14.68500566,-13.44164804
01/02/1992,,,0,0,43.50309011,20768.25,2.15022E+11,10353494,,,0,0.7,34.8,0,0,0,1750.166667,2.11349E+12,49.817492,15.472962,6984.887422,Czech,0.101866413,11.87924069,-14.60281419,-13.37400561
01/03/1992,,,0,0,43.50309011,20767.5,2.15024E+11,10353966,,,0,3.4,74.2,0,0,0,1768.333333,2.13736E+12,49.817492,15.472962,6984.887422,Czech,0.100833396,11.76714188,-14.52062272,-13.30636319
01/04/1992,,,0,0,43.50309011,20766.75,2.15027E+11,10354439,,,0,7.6,34.6,0,0,0,1786.5,2.16124E+12,49.817492,15.472962,6984.887422,Czech,0.09980038,11.65504308,-14.43843126,-13.23872076
01/05/1992,,,0,0,43.50309011,20766,2.15029E+11,10354912,,,0,13.5,21.7,0,0,0,1804.666667,2.18512E+12,49.817492,15.472962,6984.887422,Czech,0.098767364,11.54294428,-14.35623979,-13.17107833
01/06/1992,,,0,0,43.50309011,20765.25,2.15031E+11,10355385,,,0,17.3,73.3,0,0,0,1822.833333,2.20899E+12,49.817492,15.472962,6984.887422,Czech,0.097734347,11.43084547,-14.27404832,-13.1034359
01/07/1992,,,0,0,43.50309011,20764.5,2.15033E+11,10355858,,,0,18.9,68.1,0,0,0,1841,2.23287E+12,49.817492,15.472962,6984.887422,Czech,0.096701331,11.31874667,-14.19185685,-13.03579347
01/08/1992,,,0,0,43.50309011,20763.75,2.15036E+11,10356330,,,0,20.1,55.2,0,0,0,1859.166667,2.25674E+12,49.817492,15.472962,6984.887422,Czech,0.095668314,11.20664787,-14.10966538,-12.96815104
01/09/1992,,,0,0,43.50309011,20763,2.15038E+11,10356803,,,0,13.2,41.7,0,0,0,1877.333333,2.28062E+12,49.817492,15.472962,6984.887422,Czech,0.094635298,11.09454906,-14.02747392,-12.90050861
01/10/1992,,,0,0,43.50309011,20762.25,2.1504E+11,10357276,,,0,6.4,61.5,0,0,0,1895.5,2.3045E+12,49.817492,15.472962,6984.887422,Czech,0.093602282,10.98245026,-13.94528245,-12.83286618
01/11/1992,,,0,0,43.50309011,20761.5,2.15042E+11,10357748,,,0,3.5,43.3,0,0,0,1913.666667,2.32837E+12,49.817492,15.472962,6984.887422,Czech,0.092569265,10.87035145,-13.86309098,-12.76522375
01/12/1992,,,0,0,43.50309011,20760.75,2.15045E+11,10358221,,,0,-1.2,46.5,0,0,0,1931.833333,2.35225E+12,49.817492,15.472962,6984.887422,Czech,0.091536249,10.75825265,-13.78089951,-12.69758132
01/01/1993,,5.040608,0,0,43.14823179,20760,2.15047E+11,10358694,,,0,-0.1,37,0,0,0,1950,2.37613E+12,49.817492,15.472962,6984.887422,Czech,0.090503232,10.64615385,-13.69870804,-12.6299389
01/02/1993,,5.153492,0,0,43.14823179,20809.66667,2.15566E+11,10358883,,,0,-2.4,30.2,0,0,0,1969.083333,2.40146E+12,49.817492,15.472962,6984.887422,Czech,0.089841336,10.57570986,-13.38206757,-12.31683433
01/03/1993,,5.212909,0,0,43.14823179,20859.33333,2.16085E+11,10359072,,,0,1.8,29.9,0,0,0,1988.166667,2.42679E+12,49.817492,15.472962,6984.887422,Czech,0.089179439,10.50526588,-13.06542709,-12.00372977
01/04/1993,,5.049275,0,0,43.14823179,20909,2.16603E+11,10359262,,,0,9.1,16.8,0,0,0,2007.25,2.45212E+12,49.817492,15.472962,6984.887422,Czech,0.088517542,10.4348219,-12.74878661,-11.69062521
01/05/1993,,5.056321,0,0,43.14823179,20958.66667,2.17122E+11,10359451,,,0,15.1,42.5,0,0,0,2026.333333,2.47746E+12,49.817492,15.472962,6984.887422,Czech,0.087855645,10.36437792,-12.43214614,-11.37752065
01/06/1993,,5.176465,0,0,43.14823179,21008.33333,2.17641E+11,10359640,,,0,15.6,83.4,0,0,0,2045.416667,2.50279E+12,49.817492,15.472962,6984.887422,Czech,0.087193748,10.29393394,-12.11550566,-11.06441609
01/07/1993,,5.368782,0,0,43.14823179,21058,2.1816E+11,10359829,,,0,16.1,103.3,0,0,0,2064.5,2.52812E+12,49.817492,15.472962,6984.887422,Czech,0.086531852,10.22348996,-11.79886518,-10.75131153
01/08/1993,,5.379948,0,0,43.14823179,21107.66667,2.18678E+11,10360018,,,0,16.6,58.3,0,0,0,2083.583333,2.55346E+12,49.817492,15.472962,6984.887422,Czech,0.085869955,10.15304597,-11.48222471,-10.43820696
01/09/1993,,5.165589,0,0,43.14823179,21157.33333,2.19197E+11,10360207,,,0,12.2,57.8,0,0,0,2102.666667,2.57879E+12,49.817492,15.472962,6984.887422,Czech,0.085208058,10.08260199,-11.16558423,-10.1251024
01/10/1993,,5.230166,0,0,43.14823179,21207,2.19716E+11,10360396,,,0,8,55.4,0,0,0,2121.75,2.60412E+12,49.817492,15.472962,6984.887422,Czech,0.084546161,10.01215801,-10.84894375,-9.811997841
01/11/1993,,5.383454,0,0,43.14823179,21256.66667,2.20234E+11,10360586,,,0,-0.5,39.6,0,0,0,2140.833333,2.62945E+12,49.817492,15.472962,6984.887422,Czech,0.083884265,9.94171403,-10.53230328,-9.498893279
01/12/1993,,5.372412,0,0,43.14823179,21306.33333,2.20753E+11,10360775,,,0,1.4,75,0,0,0,2159.916667,2.65479E+12,49.817492,15.472962,6984.887422,Czech,0.083222368,9.871270049,-10.2156628,-9.185788718
01/01/1994,,3.305016,0,0,42.82721559,21356,2.21272E+11,10360964,,,0,1.7,35.8,0,0,0,2179,2.68012E+12,49.817492,15.472962,6984.887422,Czech,0.082560471,9.800826067,-9.899022322,-8.872684156
01/02/1994,,3.293098,0,0,42.82721559,21472.91667,2.22477E+11,10360733,,,0,-1.5,19.1,0,0,0,2196.666667,2.70408E+12,49.817492,15.472962,6984.887422,Czech,0.082300126,9.777308183,-9.423271135,-8.396598082
01/03/1994,,3.223854,0,0,42.82721559,21589.83333,2.23683E+11,10360502,,,0,5.5,61.7,0,0,0,2214.333333,2.72804E+12,49.817492,15.472962,6984.887422,Czech,0.08203978,9.753790299,-8.947519947,-7.920512009
01/04/1994,,3.226838,0,0,42.82721559,21706.75,2.24888E+11,10360270,,,0,7.8,70.9,0,0,0,2232,2.752E+12,49.817492,15.472962,6984.887422,Czech,0.081779435,9.730272415,-8.47176876,-7.444425936
01/05/1994,,3.176847,0,0,42.82721559,21823.66667,2.26094E+11,10360039,,,0,12.5,71.6,0,0,0,2249.666667,2.77596E+12,49.817492,15.472962,6984.887422,Czech,0.08151909,9.706754531,-7.996017572,-6.968339862
01/06/1994,,3.125815,0,0,42.82721559,21940.58333,2.27299E+11,10359808,,,0,16.1,35.4,0,0,0,2267.333333,2.79992E+12,49.817492,15.472962,6984.887422,Czech,0.081258744,9.683236647,-7.520266384,-6.492253789
01/07/1994,,3.034899,0,0,42.82721559,22057.5,2.28505E+11,10359577,,,0,21,41.8,0,0,0,2285,2.82388E+12,49.817492,15.472962,6984.887422,Czech,0.080998399,9.659718763,-7.044515197,-6.016167715
01/08/1994,,3.050642,0,0,42.82721559,22174.41667,2.2971E+11,10359346,,,0,18.3,86,0,0,0,2302.666667,2.84784E+12,49.817492,15.472962,6984.887422,Czech,0.080738053,9.636200879,-6.568764009,-5.540081642
01/09/1994,,3.039188,0,0,42.82721559,22291.33333,2.30916E+11,10359115,,,0,13.9,61.7,0,0,0,2320.333333,2.8718E+12,49.817492,15.472962,6984.887422,Czech,0.080477708,9.612682995,-6.093012822,-5.063995568
01/10/1994,,2.979001,0,0,42.82721559,22408.25,2.32121E+11,10358884,,,0,6.4,37.6,0,0,0,2338,2.89575E+12,49.817492,15.472962,6984.887422,Czech,0.080217363,9.589165111,-5.617261634,-4.587909495
01/11/1994,,3.024241,0,0,42.82721559,22525.16667,2.33327E+11,10358652,,,0,4.3,37.7,0,0,0,2355.666667,2.91971E+12,49.817492,15.472962,6984.887422,Czech,0.079957017,9.565647228,-5.141510446,-4.111823421
01/12/1994,,3.107226,0,0,42.82721559,22642.08333,2.34532E+11,10358421,,,0,1,51.2,0,0,0,2373.333333,2.94367E+12,49.817492,15.472962,6984.887422,Czech,0.079696672,9.542129344,-4.665759259,-3.635737348
01/01/1995,,3.109184,0,0,42.50278975,22759,2.35738E+11,10358190,,53687,0,-1.8,44,0,0,0,2391,2.96763E+12,49.817492,15.472962,6984.887422,Czech,0.079436327,9.51861146,-4.190008071,-3.159651275
01/02/1995,,3.068931,0,0,42.50278975,22842.16667,2.36584E+11,10357533,,55393.16667,0,3.2,36.6,0,0,0,2408.5,2.99166E+12,49.817492,15.472962,6984.887422,Czech,0.079110011,9.486543396,-4.291540728,-3.262835133
01/03/1995,,2.934387,0,0,42.50278975,22925.33333,2.3743E+11,10356875,,57099.33333,0,2.2,48.2,0,0,0,2426,3.01569E+12,49.817492,15.472962,6984.887422,Czech,0.078783696,9.454475332,-4.393073386,-3.366018992
01/04/1995,,2.885485,0,0,42.50278975,23008.5,2.38276E+11,10356218,,58805.5,0,8,50.6,0,0,0,2443.5,3.03971E+12,49.817492,15.472962,6984.887422,Czech,0.07845738,9.422407268,-4.494606043,-3.469202851
01/05/1995,,2.965527,0,0,42.50278975,23091.66667,2.39123E+11,10355561,,60511.66667,0,12.1,78.5,0,0,0,2461,3.06374E+12,49.817492,15.472962,6984.887422,Czech,0.078131064,9.390339205,-4.5961387,-3.57238671
01/06/1995,,2.947774,0,0,42.50278975,23174.83333,2.39969E+11,10354903,,62217.83333,0,14.5,103.1,0,0,0,2478.5,3.08777E+12,49.817492,15.472962,6984.887422,Czech,0.077804749,9.358271141,-4.697671358,-3.675570568
01/07/1995,,2.917667,0,0,42.50278975,23258,2.40815E+11,10354246,,63924,0,20,62.5,0,0,0,2496,3.1118E+12,49.817492,15.472962,6984.887422,Czech,0.077478433,9.326203077,-4.799204015,-3.778754427
01/08/1995,,3.007694,0,0,42.50278975,23341.16667,2.41661E+11,10353589,,65630.16667,0,17.4,92,0,0,0,2513.5,3.13582E+12,49.817492,15.472962,6984.887422,Czech,0.077152118,9.294135013,-4.900736672,-3.881938286
01/09/1995,,3.039615,0,0,42.50278975,23424.33333,2.42507E+11,10352931,,67336.33333,0,12,94.9,0,0,0,2531,3.15985E+12,49.817492,15.472962,6984.887422,Czech,0.076825802,9.262066949,-5.00226933,-3.985122145
01/10/1995,,2.962581,0,0,42.50278975,23507.5,2.43353E+11,10352274,,69042.5,0,10.3,10.4,0,0,0,2548.5,3.18388E+12,49.817492,15.472962,6984.887422,Czech,0.076499487,9.229998886,-5.103801987,-4.088306003
01/11/1995,,2.959204,0,0,42.50278975,23590.66667,2.442E+11,10351617,,70748.66667,0,0.6,50.9,0,0,0,2566,3.20791E+12,49.817492,15.472962,6984.887422,Czech,0.076173171,9.197930822,-5.205334644,-4.191489862
01/12/1995,,3.002905,0,0,42.50278975,23673.83333,2.45046E+11,10350959,,72454.83333,0,-3.1,48.3,0,0,0,2583.5,3.23193E+12,49.817492,15.472962,6984.887422,Czech,0.075846856,9.165862758,-5.306867302,-4.294673721
01/01/1996,,3.310031,0,0,42.149836,23757,2.45892E+11,10350302,,74161,0,-4.9,20.6,0,0,0,2601,3.25596E+12,49.817492,15.472962,6984.887422,Czech,0.07552054,9.133794694,-5.408399959,-4.39785758
01/02/1996,,3.324115,0,0,42.149836,23748.83333,2.45784E+11,10349306,,75497.66667,0,-4.6,27.1,0,0,0,2618.666667,3.28043E+12,49.817492,15.472962,6984.887422,Czech,0.074969503,9.073527943,-5.753162948,-4.74497122
01/03/1996,,3.334571,0,0,42.149836,23740.66667,2.45676E+11,10348309,,76834.33333,0,-0.9,28.1,0,0,0,2636.333333,3.30491E+12,49.817492,15.472962,6984.887422,Czech,0.074418465,9.013261191,-6.097925936,-5.09208486
01/04/1996,,3.375991,0,0,42.149836,23732.5,2.45568E+11,10347313,,78171,0,7.6,47.3,0,0,0,2654,3.32938E+12,49.817492,15.472962,6984.887422,Czech,0.073867428,8.952994439,-6.442688925,-5.4391985
01/05/1996,,3.428655,0,0,42.149836,23724.33333,2.45461E+11,10346317,,79507.66667,0,12.4,100.2,0,0,0,2671.666667,3.35385E+12,49.817492,15.472962,6984.887422,Czech,0.07331639,8.892727687,-6.787451914,-5.78631214
01/06/1996,,3.413158,0,0,42.149836,23716.16667,2.45353E+11,10345320,,80844.33333,0,16,73.6,0,0,0,2689.333333,3.37832E+12,49.817492,15.472962,6984.887422,Czech,0.072765353,8.832460935,-7.132214902,-6.133425781
01/07/1996,,3.367288,0,0,42.149836,23708,2.45245E+11,10344324,,82181,0,15.5,90.2,0,0,0,2707,3.4028E+12,49.817492,15.472962,6984.887422,Czech,0.072214316,8.772194183,-7.476977891,-6.480539421
01/08/1996,,3.334455,0,0,42.149836,23699.83333,2.45137E+11,10343328,,83517.66667,0,16.6,85.5,0,0,0,2724.666667,3.42727E+12,49.817492,15.472962,6984.887422,Czech,0.071663278,8.711927431,-7.82174088,-6.827653061
01/09/1996,,3.37323,0,0,42.149836,23691.66667,2.45029E+11,10342331,,84854.33333,0,9.8,71.1,0,0,0,2742.333333,3.45174E+12,49.817492,15.472962,6984.887422,Czech,0.071112241,8.65166068,-8.166503869,-7.174766701
01/10/1996,,3.403298,0,0,42.149836,23683.5,2.44922E+11,10341335,,86191,0,8.8,56.3,0,0,0,2760,3.47621E+12,49.817492,15.472962,6984.887422,Czech,0.070561203,8.591393928,-8.511266857,-7.521880341
01/11/1996,,3.354041,0,0,42.149836,23675.33333,2.44814E+11,10340339,,87527.66667,0,4.2,37.2,0,0,0,2777.666667,3.50069E+12,49.817492,15.472962,6984.887422,Czech,0.070010166,8.531127176,-8.856029846,-7.868993982
01/12/1996,,3.426191,0,0,42.149836,23667.16667,2.44706E+11,10339342,,88864.33333,0,-4.9,27.7,0,0,0,2795.333333,3.52516E+12,49.817492,15.472962,6984.887422,Czech,0.069459128,8.470860424,-9.200792835,-8.216107622
01/01/1997,,3.945314,0,0,41.8176998,23659,2.44598E+11,10338346,,90201,0,-4.6,15.5,0,0,0,2813,3.54963E+12,49.817492,15.472962,6984.887422,Czech,0.068908091,8.410593672,-9.545555823,-8.563221262
01/02/1997,,4.120103,0,0,41.8176998,23653.83333,2.44515E+11,10337088,,90327.58333,0,1.7,35.1,0,0,0,2828.916667,3.57229E+12,49.817492,15.472962,6984.887422,Czech,0.068477708,8.364310289,-9.422519754,-8.437282885
01/03/1997,,4.173131,0,0,41.8176998,23648.66667,2.44432E+11,10335829,,90454.16667,0,3.8,41.1,0,0,0,2844.833333,3.59495E+12,49.817492,15.472962,6984.887422,Czech,0.068047324,8.318026906,-9.299483684,-8.311344508
01/04/1997,,4.194849,0,0,41.8176998,23643.5,2.44349E+11,10334570,,90580.75,0,5,42.8,0,0,0,2860.75,3.61762E+12,49.817492,15.472962,6984.887422,Czech,0.067616941,8.271743523,-9.176447614,-8.185406131
01/05/1997,,4.182109,0,0,41.8176998,23638.33333,2.44266E+11,10333312,,90707.33333,0,13,60.7,0,0,0,2876.666667,3.64028E+12,49.817492,15.472962,6984.887422,Czech,0.067186557,8.22546014,-9.053411544,-8.059467755
01/06/1997,,4.225391,0,0,41.8176998,23633.16667,2.44183E+11,10332054,,90833.91667,0,16,68.4,0,0,0,2892.583333,3.66294E+12,49.817492,15.472962,6984.887422,Czech,0.066756173,8.179176757,-8.930375474,-7.933529378
01/07/1997,,4.348001,0,0,41.8176998,23628,2.44099E+11,10330795,,90960.5,0,16.6,177.1,0,0,0,2908.5,3.6856E+12,49.817492,15.472962,6984.887422,Czech,0.06632579,8.132893374,-8.807339405,-7.807591001
01/08/1997,,4.477789,0,0,41.8176998,23622.83333,2.44016E+11,10329536,,91087.08333,0,18.3,48.9,0,0,0,2924.416667,3.70827E+12,49.817492,15.472962,6984.887422,Czech,0.065895406,8.086609991,-8.684303335,-7.681652624
01/09/1997,,4.366919,0,0,41.8176998,23617.66667,2.43933E+11,10328278,,91213.66667,0,13,35.4,0,0,0,2940.333333,3.73093E+12,49.817492,15.472962,6984.887422,Czech,0.065465023,8.040326608,-8.561267265,-7.555714247
01/10/1997,,4.287299,0,0,41.8176998,23612.5,2.4385E+11,10327020,,91340.25,0,6.1,43.5,0,0,0,2956.25,3.75359E+12,49.817492,15.472962,6984.887422,Czech,0.065034639,7.994043225,-8.438231195,-7.42977587
01/11/1997,,4.215486,0,0,41.8176998,23607.33333,2.43767E+11,10325761,,91466.83333,0,2.7,53.3,0,0,0,2972.166667,3.77625E+12,49.817492,15.472962,6984.887422,Czech,0.064604256,7.947759842,-8.315195126,-7.303837493
01/12/1997,,4.319667,0,0,41.8176998,23602.16667,2.43684E+11,10324502,,91593.41667,0,0.5,58.1,0,0,0,2988.083333,3.79892E+12,49.817492,15.472962,6984.887422,Czech,0.064173872,7.901476459,-8.192159056,-7.177899117
01/01/1998,,3.960123,0,0,41.54409727,23597,2.43601E+11,10323244,,91720,0,0.2,34.4,0,0,0,3004,3.82158E+12,49.817492,15.472962,6984.887422,Czech,0.063743489,7.855193076,-8.069122986,-7.05196074
01/02/1998,,3.960041,0,0,41.54409727,23626.25,2.43869E+11,10321841,,91754.83333,0,3,17.7,0,0,0,3020.916667,3.84557E+12,49.817492,15.472962,6984.887422,Czech,0.06343667,7.822878239,-7.914290167,-6.903478948
01/03/1998,,3.975033,0,0,41.54409727,23655.5,2.44138E+11,10320437,,91789.66667,0,2.8,45,0,0,0,3037.833333,3.86956E+12,49.817492,15.472962,6984.887422,Czech,0.063129851,7.790563402,-7.759457348,-6.754997156
01/04/1998,,3.952194,0,0,41.54409727,23684.75,2.44406E+11,10319034,,91824.5,0,9.3,37.8,0,0,0,3054.75,3.89355E+12,49.817492,15.472962,6984.887422,Czech,0.062823033,7.758248564,-7.604624528,-6.606515364
01/05/1998,,3.888331,0,0,41.54409727,23714,2.44674E+11,10317631,,91859.33333,0,13.5,41,0,0,0,3071.666667,3.91754E+12,49.817492,15.472962,6984.887422,Czech,0.062516214,7.725933727,-7.449791709,-6.458033572
01/06/1998,,3.9131,0,0,41.54409727,23743.25,2.44943E+11,10316227,,91894.16667,0,16.9,113.3,0,0,0,3088.583333,3.94153E+12,49.817492,15.472962,6984.887422,Czech,0.062209395,7.69361889,-7.29495889,-6.30955178
01/07/1998,,3.927557,0,0,41.54409727,23772.5,2.45211E+11,10314824,,91929,0,17,94.1,0,0,0,3105.5,3.96553E+12,49.817492,15.472962,6984.887422,Czech,0.061902576,7.661304053,-7.140126071,-6.161069988
01/08/1998,,3.912925,0,0,41.54409727,23801.75,2.4548E+11,10313421,,91963.83333,0,17,48,0,0,0,3122.416667,3.98952E+12,49.817492,15.472962,6984.887422,Czech,0.061595758,7.628989216,-6.985293252,-6.012588196
