Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,Latitude,Longitude,DistFromChina,Country
2004-05-01,7723.0,0.166592,0.0,0.0,,40966.333333333336,1308256463812.6667,31931764.0,,,0.0,0.1,44.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2004-06-01,9688.0,0.164231,0.0,0.0,,41101.416666666664,1313775490079.3333,31960833.0,,,0.0,8.1,47.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2004-07-01,12022.0,0.159902,0.0,0.0,,41236.5,1319294516346.0,31989902.0,,,0.0,12.5,63.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2004-08-01,13885.0,0.158967,0.0,0.0,,41371.583333333336,1324813542612.6667,32018970.0,,,0.0,10.4,64.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2004-09-01,11658.0,0.156054,0.0,0.0,,41506.666666666664,1330332568879.3333,32048039.0,,,0.0,5.3,58.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2004-10-01,10330.0,0.151063,0.0,0.0,,41641.75,1335851595146.0,32077107.0,,,0.0,-2.0,50.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2004-11-01,7781.0,0.144653,0.0,0.0,,41776.833333333336,1341370621412.6667,32106176.0,,,0.0,-10.5,44.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2004-12-01,6395.0,0.147302,0.0,0.0,,41911.916666666664,1346889647679.3333,32135244.0,,,0.0,-20.1,44.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-01-01,6274.0,0.148026,0.0,0.0,,42047.0,1352408673946.0,32164313.0,,,0.0,-23.1,37.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-02-01,5222.0,0.149853,0.0,0.0,,42156.25,1357270027809.0,32195370.0,,,0.0,-19.1,28.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-03-01,5562.0,0.147155,0.0,0.0,,42265.5,1362131381672.0,32226426.0,,,0.0,-14.2,33.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-04-01,6997.0,0.149453,0.0,0.0,,42374.75,1366992735535.0,32257483.0,,,0.0,-4.8,32.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-05-01,8470.0,0.151868,0.0,0.0,,42484.0,1371854089398.0,32288540.0,,,0.0,2.4,38.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-06-01,13309.0,0.1502,0.0,0.0,,42593.25,1376715443261.0,32319597.0,,,0.0,9.3,57.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-07-01,14389.0,0.148925,0.0,0.0,,42702.5,1381576797124.0,32350654.0,,,0.0,12.5,66.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-08-01,14084.0,0.148804,0.0,0.0,,42811.75,1386438150987.0,32381710.0,,,0.0,11.3,67.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-09-01,13287.0,0.145706,0.0,0.0,,42921.0,1391299504850.0,32412767.0,,,0.0,6.1,62.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-10-01,11891.0,0.145579,0.0,0.0,,43030.25,1396160858713.0,32443824.0,,,0.0,-0.6,58.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-11-01,9628.0,0.146358,0.0,0.0,,43139.5,1401022212576.0,32474880.0,,,0.0,-9.4,52.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2005-12-01,8377.0,0.143899,0.0,0.0,,43248.75,1405883566439.0,32505937.0,,,0.0,-15.9,39.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-01-01,6860.0,0.143656,0.0,0.0,,43358.0,1410744920302.0,32536994.0,,,0.0,-18.2,41.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-02-01,6038.0,0.142778,0.0,0.0,,43568.833333333336,1419111510841.0833,32569811.0,,,0.0,-18.5,29.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-03-01,7120.0,0.144113,0.0,0.0,,43779.666666666664,1427478101380.1667,32602628.0,,,0.0,-13.5,30.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-04-01,8799.0,0.142873,0.0,0.0,,43990.5,1435844691919.25,32635444.0,,,0.0,-4.5,31.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-05-01,12048.0,0.138469,0.0,0.0,,44201.333333333336,1444211282458.3333,32668261.0,,,0.0,3.6,42.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-06-01,14596.0,0.139109,0.0,0.0,,44412.166666666664,1452577872997.4167,32701078.0,,,0.0,10.3,54.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-07-01,19452.0,0.141139,0.0,0.0,,44623.0,1460944463536.5,32733894.0,,,0.0,13.2,67.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-08-01,17541.0,0.140373,0.0,0.0,,44833.833333333336,1469311054075.5833,32766711.0,,,0.0,11.6,56.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-09-01,18701.0,0.14067,0.0,0.0,,45044.666666666664,1477677644614.6667,32799528.0,,,0.0,6.7,51.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-10-01,13591.0,0.142854,0.0,0.0,,45255.5,1486044235153.75,32832345.0,,,0.0,-1.5,51.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-11-01,10153.0,0.144486,0.0,0.0,,45466.333333333336,1494410825692.8333,32865162.0,,,0.0,-12.1,49.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2006-12-01,9702.0,0.147184,0.0,0.0,,45677.166666666664,1502777416231.9167,32897978.0,,,0.0,-14.6,38.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-01-01,7953.0,0.150984,0.0,0.0,25.1,45888.0,1511144006771.0,32930795.0,,,0.0,-19.4,37.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-02-01,7294.0,0.151093,0.0,0.0,25.1,45885.0,1512597427117.8333,32964699.0,,,0.0,-21.1,29.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-03-01,7444.0,0.151,0.0,0.0,25.1,45882.0,1514050847464.6667,32998602.0,,,0.0,-16.5,39.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-04-01,9216.0,0.146889,0.0,0.0,25.1,45879.0,1515504267811.5,33032506.0,,,0.0,-6.2,29.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-05-01,12815.0,0.142688,0.0,0.0,25.1,45876.0,1516957688158.3333,33066409.0,,,0.0,1.3,41.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-06-01,15806.0,0.139565,0.0,0.0,25.1,45873.0,1518411108505.1667,33100313.0,,,0.0,9.2,53.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-07-01,21048.0,0.138764,0.0,0.0,25.1,45870.0,1519864528852.0,33134216.0,,,0.0,13.8,63.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-08-01,18420.0,0.139787,0.0,0.0,25.1,45867.0,1521317949198.8333,33168120.0,,,0.0,10.9,60.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-09-01,18362.0,0.136569,0.0,0.0,25.1,45864.0,1522771369545.6667,33202024.0,,,0.0,5.2,62.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-10-01,13453.0,0.13014,0.0,0.0,25.1,45861.0,1524224789892.5,33235927.0,,,0.0,-1.0,56.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-11-01,10225.0,0.129979,0.0,0.0,25.1,45858.0,1525678210239.3333,33269831.0,,,0.0,-11.6,45.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2007-12-01,10164.0,0.136118,0.0,0.0,25.1,45855.0,1527131630586.1667,33303734.0,,,0.0,-19.3,39.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-01-01,9118.0,0.139465,0.0,0.0,26.3,45852.0,1528585050933.0,33337638.0,,,0.0,-21.4,35.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-02-01,8852.0,0.139484,0.0,0.0,26.3,45698.0,1524948809441.4167,33371676.0,,,0.0,-22.2,31.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-03-01,8296.0,0.141283,0.0,0.0,26.3,45544.0,1521312567949.8333,33405714.0,,,0.0,-17.5,33.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-04-01,9987.0,0.144822,0.0,0.0,26.3,45390.0,1517676326458.25,33439752.0,,,0.0,-6.8,30.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-05-01,14143.0,0.143193,0.0,0.0,26.3,45236.0,1514040084966.6667,33473790.0,,,0.0,2.5,39.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-06-01,16433.0,0.147296,0.0,0.0,26.3,45082.0,1510403843475.0833,33507828.0,,,0.0,9.3,59.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-07-01,22656.0,0.148178,0.0,0.0,26.3,44928.0,1506767601983.5,33541866.0,,,0.0,13.1,67.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-08-01,18032.0,0.153662,0.0,0.0,26.3,44774.0,1503131360491.9167,33575903.0,,,0.0,11.6,67.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-09-01,18793.0,0.154737,0.0,0.0,26.3,44620.0,1499495119000.3333,33609941.0,,,0.0,5.6,54.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-10-01,13152.0,0.172157,0.0,0.0,26.3,44466.0,1495858877508.75,33643979.0,,,0.0,-1.0,50.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-11-01,9894.0,0.178388,0.0,0.0,26.3,44312.0,1492222636017.1667,33678017.0,,,0.0,-9.8,48.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2008-12-01,10571.0,0.180146,0.0,0.0,26.3,44158.0,1488586394525.5833,33712055.0,,,0.0,-21.2,47.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-01-01,11116.0,0.179443,0.0,0.0,27.7,44004.0,1484950153034.0,33746093.0,,,0.0,-22.0,34.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-02-01,9333.0,0.182372,0.0,0.0,27.7,44075.5,1488863627816.8333,33779549.0,,,0.0,-20.6,27.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-03-01,9612.0,0.184816,0.0,0.0,27.7,44147.0,1492777102599.6667,33813005.0,,,0.0,-17.7,34.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-04-01,11025.0,0.179662,0.0,0.0,27.7,44218.5,1496690577382.5,33846461.0,,,0.0,-6.8,32.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-05-01,13090.0,0.168718,0.0,0.0,27.7,44290.0,1500604052165.3333,33879917.0,,,0.0,0.3,39.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-06-01,15009.0,0.164561,0.0,0.0,27.7,44361.5,1504517526948.1667,33913373.0,,,0.0,8.8,52.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-07-01,18745.0,0.164449,0.0,0.0,27.7,44433.0,1508431001731.0,33946830.0,,,0.0,12.3,67.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-08-01,20151.0,0.159233,0.0,0.0,27.7,44504.5,1512344476513.8333,33980286.0,,,0.0,11.4,66.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-09-01,19706.0,0.158432,0.0,0.0,27.7,44576.0,1516257951296.6667,34013742.0,,,0.0,7.2,54.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-10-01,13857.0,0.154425,0.0,0.0,27.7,44647.5,1520171426079.5,34047198.0,,,0.0,-3.2,57.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-11-01,8868.0,0.155239,0.0,0.0,27.7,44719.0,1524084900862.3333,34080654.0,,,0.0,-8.5,40.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2009-12-01,10321.0,0.154321,0.0,0.0,27.7,44790.5,1527998375645.1667,34114110.0,,,0.0,-17.6,36.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-01-01,9686.0,0.152731,0.0,0.0,27.9,44862.0,1531911850428.0,34147566.0,,,0.0,-19.2,33.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-02-01,10239.0,0.154646,0.0,0.0,27.9,44942.083333333336,1536142013438.5,34180198.0,,,0.0,-16.5,23.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-03-01,10013.0,0.149954,0.0,0.0,27.9,45022.166666666664,1540372176449.0,34212831.0,,,0.0,-11.2,28.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-04-01,11160.0,0.147172,0.0,0.0,27.9,45102.25,1544602339459.5,34245464.0,,,0.0,-3.2,30.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-05-01,15111.0,0.152269,0.0,0.0,27.9,45182.333333333336,1548832502470.0,34278096.0,,,0.0,2.1,42.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-06-01,20422.0,0.152256,0.0,0.0,27.9,45262.416666666664,1553062665480.5,34310728.0,,,0.0,9.1,61.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-07-01,28074.0,0.153866,0.0,0.0,27.9,45342.5,1557292828491.0,34343361.0,,,0.0,13.4,65.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-08-01,27806.0,0.153257,0.0,0.0,27.9,45422.583333333336,1561522991501.5,34375994.0,,,0.0,12.1,64.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-09-01,22807.0,0.153394,0.0,0.0,27.9,45502.666666666664,1565753154512.0,34408626.0,,,0.0,5.7,66.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-10-01,16596.0,0.152728,0.0,0.0,27.9,45582.75,1569983317522.5,34441258.0,,,0.0,-0.1,55.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-11-01,10867.0,0.152185,0.0,0.0,27.9,45662.833333333336,1574213480533.0,34473891.0,,,0.0,-9.1,42.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2010-12-01,12198.0,0.151662,0.0,0.0,27.9,45742.916666666664,1578443643543.5,34506524.0,,,0.0,-16.5,43.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-01-01,13274.0,0.150606,0.0,0.0,27.7,45823.0,1582673806554.0,34539156.0,,,0.0,-20.3,36.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-02-01,10751.0,0.15009,0.0,0.0,27.7,45848.333333333336,1585020284994.9167,34571062.0,,,0.0,-20.7,28.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-03-01,10864.0,0.148802,0.0,0.0,27.7,45873.666666666664,1587366763435.8333,34602968.0,,,0.0,-16.6,32.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-04-01,12719.0,0.146749,0.0,0.0,27.7,45899.0,1589713241876.75,34634875.0,,,0.0,-8.5,35.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-05-01,18554.0,0.148997,0.0,0.0,27.7,45924.333333333336,1592059720317.6667,34666781.0,,,0.0,2.0,42.2,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-06-01,25108.0,0.150963,0.0,0.0,27.7,45949.666666666664,1594406198758.5833,34698687.0,,,0.0,8.9,58.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-07-01,36412.0,0.14805,0.0,0.0,27.7,45975.0,1596752677199.5,34730594.0,,,0.0,13.2,68.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-08-01,35772.0,0.153185,0.0,0.0,27.7,46000.333333333336,1599099155640.4167,34762500.0,,,0.0,11.9,65.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-09-01,28324.0,0.156806,0.0,0.0,27.7,46025.666666666664,1601445634081.3333,34794406.0,,,0.0,6.6,55.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-10-01,21426.0,0.160184,0.0,0.0,27.7,46051.0,1603792112522.25,34826312.0,,,0.0,-0.7,50.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-11-01,13870.0,0.161313,0.0,0.0,27.7,46076.333333333336,1606138590963.1667,34858218.0,,,0.0,-10.8,42.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2011-12-01,16618.0,0.161338,0.0,0.0,27.7,46101.666666666664,1608485069404.0833,34890125.0,,,0.0,-16.0,35.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-01-01,19166.0,0.16048,0.0,0.0,26.8,46127.0,1610831547845.0,34922031.0,,,0.0,-20.9,35.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-02-01,11601.0,0.158356,0.0,0.0,26.8,46175.166666666664,1613971941767.4167,34953240.0,,,0.0,-17.7,26.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-03-01,13159.0,0.157465,0.0,0.0,26.8,46223.333333333336,1617112335689.8333,34984448.0,,,0.0,-14.1,33.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-04-01,15997.0,0.157593,0.0,0.0,26.8,46271.5,1620252729612.25,35015657.0,,,0.0,-6.2,33.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-05-01,22630.0,0.159867,0.0,0.0,26.8,46319.666666666664,1623393123534.6667,35046866.0,,,0.0,2.7,40.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-06-01,30797.0,0.16159,0.0,0.0,26.8,46367.833333333336,1626533517457.0833,35078074.0,,,0.0,9.8,61.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-07-01,45308.0,0.159167,0.0,0.0,26.8,46416.0,1629673911379.5,35109283.0,,,0.0,13.9,60.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-08-01,41464.0,0.156156,0.0,0.0,26.8,46464.166666666664,1632814305301.9167,35140492.0,,,0.0,12.2,57.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-09-01,29972.0,0.154825,0.0,0.0,26.8,46512.333333333336,1635954699224.3333,35171700.0,,,0.0,7.1,50.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-10-01,24922.0,0.15728,0.0,0.0,26.8,46560.5,1639095093146.75,35202909.0,,,0.0,-2.4,51.7,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-11-01,14226.0,0.159847,0.0,0.0,26.8,46608.666666666664,1642235487069.1667,35234118.0,,,0.0,-12.2,42.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2012-12-01,19036.0,0.158706,0.0,0.0,26.8,46656.833333333336,1645375880991.5833,35265326.0,,,0.0,-18.4,40.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-01-01,16346.0,0.159475,0.0,0.0,26.0,46705.0,1648516274914.0,35296535.0,,,0.0,-21.5,32.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-02-01,20850.0,0.161844,0.0,0.0,26.0,46776.666666666664,1652503276681.4167,35327185.0,,,0.0,-19.8,26.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-03-01,15175.0,0.164828,0.0,0.0,26.0,46848.333333333336,1656490278448.8333,35357836.0,,,0.0,-14.7,27.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-04-01,18381.0,0.164683,0.0,0.0,26.0,46920.0,1660477280216.25,35388486.0,,,0.0,-8.4,30.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-05-01,27874.0,0.166325,0.0,0.0,26.0,46991.666666666664,1664464281983.6667,35419136.0,,,0.0,1.9,44.5,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-06-01,37614.0,0.168058,0.0,0.0,26.0,47063.333333333336,1668451283751.0833,35449786.0,,,0.0,9.7,58.9,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-07-01,52690.0,0.169756,0.0,0.0,26.0,47135.0,1672438285518.5,35480436.0,,,0.0,12.6,63.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-08-01,56880.0,0.170028,0.0,0.0,26.0,47206.666666666664,1676425287285.9167,35511087.0,,,0.0,11.7,66.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-09-01,40193.0,0.169152,0.0,0.0,26.0,47278.333333333336,1680412289053.3333,35541737.0,,,0.0,6.5,57.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-10-01,26367.0,0.169747,0.0,0.0,26.0,47350.0,1684399290820.75,35572387.0,,,0.0,-0.7,44.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-11-01,16664.0,0.172031,0.0,0.0,26.0,47421.666666666664,1688386292588.1667,35603038.0,,,0.0,-12.2,46.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2013-12-01,23562.0,0.175141,0.0,0.0,26.0,47493.333333333336,1692373294355.5833,35633688.0,,,0.0,-22.0,38.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2014-01-01,26764.0,0.180706,0.0,0.0,27.4,47565.0,1696360296123.0,35664338.0,,,0.0,-20.1,40.0,0.0,56.130366,-106.346771,9409.57974186653,Canada
2014-02-01,21720.0,0.181723,0.0,0.0,27.4,47561.416666666664,1697668970152.0,35694532.0,,,0.0,-22.4,27.4,0.0,56.130366,-106.346771,9409.57974186653,Canada
2014-03-01,18386.0,0.179916,0.0,0.0,27.4,47557.833333333336,1698977644181.0,35724726.0,,,0.0,-18.5,31.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
2014-04-01,22329.0,0.176564,0.0,0.0,27.4,47554.25,1700286318210.0,35754920.0,,,0.0,-8.3,34.1,0.0,56.130366,-106.346771,9409.57974186653,Canada
2014-05-01,36877.0,0.174535,0.0,0.0,27.4,47550.666666666664,1701594992239.0,35785115.0,,,0.0,2.2,37.3,0.0,56.130366,-106.346771,9409.57974186653,Canada
2014-06-01,47743.0,0.173884,0.0,0.0,27.4,47547.083333333336,1702903666268.0,35815309.0,,,0.0,9.5,63.6,0.0,56.130366,-106.346771,9409.57974186653,Canada
2014-07-01,71622.0,0.173033,0.0,0.0,27.4,47543.5,1704212340297.0,35845503.0,,,0.0,13.2,66.8,0.0,56.130366,-106.346771,9409.57974186653,Canada
