Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-11-01,,6.934882,0.0,0.0,,7005.333333333333,395357543140.8333,56427192.0,,,0.0,25.3,46.1,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,15.870032,100.992541,2237.67362037567,Thailand,0.23436424788160826,4.875048302716841,14.786642896520817,14.750604046416328
1989-12-01,,6.212466,0.0,0.0,,7053.666666666667,398518516665.9167,56492694.0,,,0.0,23.1,7.9,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,15.870032,100.992541,2237.67362037567,Thailand,0.23703204285364574,4.93120392663932,14.7675268838279,14.731843740375457
1990-01-01,,5.440508,0.0,0.0,,7102.0,401679490191.0,56558196.0,,,0.0,25.1,12.1,0.0,0.0,0.0,1424.0,1675760375287.0,15.870032,100.992541,2237.67362037567,Thailand,0.23969983782568324,4.987359550561798,14.748410871134983,14.713083434334584
1990-02-01,,5.435793,0.0,0.0,,7145.083333333333,404544221560.0,56614386.0,,,0.0,26.5,27.7,0.0,0.0,0.0,1433.25,1688675822298.9167,15.870032,100.992541,2237.67362037567,Thailand,0.23957360555856647,4.985372747624101,13.46184340181194,13.444051124634496
1990-03-01,,5.476553,0.0,0.0,,7188.166666666667,407408952929.0,56670575.0,,,0.0,27.6,62.8,0.0,0.0,0.0,1442.5,1701591269310.8333,15.870032,100.992541,2237.67362037567,Thailand,0.2394473732914497,4.983385944686406,12.175275932488898,12.175018814934411
1990-04-01,,5.49691,0.0,0.0,,7231.25,410273684298.0,56726765.0,,,0.0,29.8,62.4,0.0,0.0,0.0,1451.75,1714506716322.75,15.870032,100.992541,2237.67362037567,Thailand,0.2393211410243329,4.98139914174871,10.888708463165854,10.905986505234324
1990-05-01,,5.476916,0.0,0.0,,7274.333333333333,413138415667.0,56782954.0,,,0.0,28.7,236.5,0.0,0.0,0.0,1461.0,1727422163334.6667,15.870032,100.992541,2237.67362037567,Thailand,0.23919490875721613,4.979412338811014,9.602140993842811,9.636954195534237
1990-06-01,,5.466073,0.0,0.0,,7317.416666666667,416003147036.0,56839144.0,,,0.0,28.3,183.1,0.0,0.0,0.0,1470.25,1740337610346.5833,15.870032,100.992541,2237.67362037567,Thailand,0.23906867649009936,4.9774255358733175,8.315573524519769,8.367921885834152
1990-07-01,,5.430914,0.0,0.0,,7360.5,418867878405.0,56895334.0,,,0.0,27.8,199.3,0.0,0.0,0.0,1479.5,1753253057358.5,15.870032,100.992541,2237.67362037567,Thailand,0.23894244422298258,4.975438732935622,7.029006055196725,7.098889576134065
1990-08-01,,5.403395,0.0,0.0,,7403.583333333333,421732609774.0,56951523.0,,,0.0,28.0,208.8,0.0,0.0,0.0,1488.75,1766168504370.4167,15.870032,100.992541,2237.67362037567,Thailand,0.2388162119558658,4.9734519299979265,5.742438585873682,5.829857266433979
1990-09-01,,5.361414,0.0,0.0,,7446.666666666667,424597341143.0,57007713.0,,,0.0,27.5,242.9,0.0,0.0,0.0,1498.0,1779083951382.3333,15.870032,100.992541,2237.67362037567,Thailand,0.23868997968874903,4.97146512706023,4.4558711165506395,4.560824956733892
1990-10-01,,5.308908,0.0,0.0,,7489.75,427462072512.0,57063902.0,,,0.0,26.8,238.6,0.0,0.0,0.0,1507.25,1791999398394.25,15.870032,100.992541,2237.67362037567,Thailand,0.23856374742163225,4.969478324122534,3.169303647227597,3.2917926470338053
1990-11-01,,5.066818,0.0,0.0,,7532.833333333333,430326803881.0,57120092.0,,,0.0,25.6,95.8,0.0,0.0,0.0,1516.5,1804914845406.1667,15.870032,100.992541,2237.67362037567,Thailand,0.23843751515451547,4.967491521184838,1.8827361779045546,2.02276033733372
1990-12-01,,4.815662,0.0,0.0,,7575.916666666667,433191535250.0,57176281.0,,,0.0,24.0,19.3,0.0,0.0,0.0,1525.75,1817830292418.0833,15.870032,100.992541,2237.67362037567,Thailand,0.2383112828873987,4.965504718247143,0.5961687085815104,0.7537280276336329
1991-01-01,,4.824308,0.0,0.0,,7619.0,436056266619.0,57232471.0,,,0.0,25.4,11.2,0.0,0.0,0.0,1535.0,1830745739430.0,15.870032,100.992541,2237.67362037567,Thailand,0.23818505062028192,4.963517915309446,-0.6903987607415321,-0.5153042820664533
1991-02-01,,4.806826,0.0,0.0,,7663.5,438993609954.9167,57280684.0,,,0.0,26.0,9.2,0.0,0.0,0.0,1551.4166666666667,1852317780390.8333,15.870032,100.992541,2237.67362037567,Thailand,0.23713184256276243,4.942164324599479,-1.137569739929215,-0.9577857932723397
1991-03-01,,4.8568,0.0,0.0,,7708.0,441930953290.8333,57328897.0,,,0.0,29.0,33.9,0.0,0.0,0.0,1567.8333333333333,1873889821351.6667,15.870032,100.992541,2237.67362037567,Thailand,0.23607863450524297,4.920810733889512,-1.584740719116898,-1.4002673044782261
1991-04-01,,4.85201,0.0,0.0,,7752.5,444868296626.75,57377110.0,,,0.0,29.8,73.6,0.0,0.0,0.0,1584.25,1895461862312.5,15.870032,100.992541,2237.67362037567,Thailand,0.23502542644772348,4.899457143179545,-2.031911698304581,-1.8427488156841125
1991-05-01,,4.819489,0.0,0.0,,7797.0,447805639962.6667,57425322.0,,,0.0,29.5,186.6,0.0,0.0,0.0,1600.6666666666667,1917033903273.3333,15.870032,100.992541,2237.67362037567,Thailand,0.233972218390204,4.878103552469577,-2.479082677492264,-2.285230326889999
1991-06-01,,4.80062,0.0,0.0,,7841.5,450742983298.5833,57473535.0,,,0.0,28.3,172.2,0.0,0.0,0.0,1617.0833333333333,1938605944234.1667,15.870032,100.992541,2237.67362037567,Thailand,0.2329190103326845,4.8567499617596095,-2.926253656679947,-2.7277118380958854
1991-07-01,,4.796209,0.0,0.0,,7886.0,453680326634.5,57521748.0,,,0.0,28.0,193.8,0.0,0.0,0.0,1633.5,1960177985195.0,15.870032,100.992541,2237.67362037567,Thailand,0.231865802275165,4.835396371049642,-3.3734246358676296,-3.1701933493017718
1991-08-01,,4.787293,0.0,0.0,,7930.5,456617669970.4167,57569961.0,,,0.0,27.3,323.1,0.0,0.0,0.0,1649.9166666666667,1981750026155.8333,15.870032,100.992541,2237.67362037567,Thailand,0.23081259421764555,4.814042780339675,-3.820595615055313,-3.612674860507658
1991-09-01,,4.755329,0.0,0.0,,7975.0,459555013306.3333,57618174.0,,,0.0,27.5,247.4,0.0,0.0,0.0,1666.3333333333333,2003322067116.6667,15.870032,100.992541,2237.67362037567,Thailand,0.22975938616012606,4.792689189629708,-4.267766594242996,-4.055156371713545
1991-10-01,,4.737297,0.0,0.0,,8019.5,462492356642.25,57666386.0,,,0.0,26.5,144.3,0.0,0.0,0.0,1682.75,2024894108077.5,15.870032,100.992541,2237.67362037567,Thailand,0.22870617810260657,4.77133559891974,-4.714937573430679,-4.497637882919431
1991-11-01,,4.730061,0.0,0.0,,8064.0,465429699978.1667,57714599.0,,,0.0,24.9,44.2,0.0,0.0,0.0,1699.1666666666667,2046466149038.3333,15.870032,100.992541,2237.67362037567,Thailand,0.2276529700450871,4.7499820082097735,-5.162108552618362,-4.940119394125317
1991-12-01,,4.632076,0.0,0.0,,8108.5,468367043314.0833,57762812.0,,,0.0,24.0,46.0,0.0,0.0,0.0,1715.5833333333333,2068038189999.1667,15.870032,100.992541,2237.67362037567,Thailand,0.22659976198756762,4.728628417499806,-5.609279531806044,-5.382600905331204
1992-01-01,,4.632393,0.0,0.0,,8153.0,471304386650.0,57811025.0,,,0.0,23.2,25.5,0.0,0.0,0.0,1732.0,2089610230960.0,15.870032,100.992541,2237.67362037567,Thailand,0.22554655393004813,4.707274826789838,-6.056450510993727,-5.82508241653709
1992-02-01,,4.63796,0.0,0.0,,8202.416666666666,474545356790.9167,57854921.0,,,0.0,25.5,23.2,0.0,0.0,0.0,1750.1666666666667,2113486513648.9167,15.870032,100.992541,2237.67362037567,Thailand,0.2246441424080024,4.688762608318036,-6.006705602138054,-5.782426280574782
1992-03-01,,4.67069,0.0,0.0,,8251.833333333334,477786326931.8333,57898816.0,,,0.0,28.3,4.3,0.0,0.0,0.0,1768.3333333333333,2137362796337.8333,15.870032,100.992541,2237.67362037567,Thailand,0.22374173088595667,4.670250389846233,-5.956960693282381,-5.739770144612473
1992-04-01,,4.654379,0.0,0.0,,8301.25,481027297072.75,57942712.0,,,0.0,30.5,27.3,0.0,0.0,0.0,1786.5,2161239079026.75,15.870032,100.992541,2237.67362037567,Thailand,0.22283931936391094,4.65173817137443,-5.907215784426709,-5.697114008650164
1992-05-01,,4.63049,0.0,0.0,,8350.666666666666,484268267213.6667,57986608.0,,,0.0,30.1,118.1,0.0,0.0,0.0,1804.6666666666667,2185115361715.6667,15.870032,100.992541,2237.67362037567,Thailand,0.22193690784186518,4.633225952902627,-5.857470875571036,-5.654457872687856
1992-06-01,,4.627101,0.0,0.0,,8400.083333333334,487509237354.5833,58030503.0,,,0.0,28.5,188.1,0.0,0.0,0.0,1822.8333333333333,2208991644404.5835,15.870032,100.992541,2237.67362037567,Thailand,0.22103449631981945,4.614713734430825,-5.807725966715363,-5.611801736725548
1992-07-01,,4.634296,0.0,0.0,,8449.5,490750207495.5,58074399.0,,,0.0,27.7,268.4,0.0,0.0,0.0,1841.0,2232867927093.5,15.870032,100.992541,2237.67362037567,Thailand,0.2201320847977737,4.596201515959022,-5.75798105785969,-5.569145600763239
1992-08-01,,4.643728,0.0,0.0,,8498.916666666666,493991177636.4167,58118295.0,,,0.0,27.5,266.8,0.0,0.0,0.0,1859.1666666666667,2256744209782.4165,15.870032,100.992541,2237.67362037567,Thailand,0.21922967327572798,4.577689297487219,-5.708236149004017,-5.52648946480093
1992-09-01,,4.579424,0.0,0.0,,8548.333333333334,497232147777.3333,58162190.0,,,0.0,27.5,217.3,0.0,0.0,0.0,1877.3333333333333,2280620492471.3335,15.870032,100.992541,2237.67362037567,Thailand,0.21832726175368225,4.5591770790154165,-5.6584912401483445,-5.483833328838622
1992-10-01,,4.550076,0.0,0.0,,8597.75,500473117918.25,58206086.0,,,0.0,25.6,178.7,0.0,0.0,0.0,1895.5,2304496775160.25,15.870032,100.992541,2237.67362037567,Thailand,0.2174248502316365,4.540664860543614,-5.6087463312926715,-5.441177192876314
1992-11-01,,4.522329,0.0,0.0,,8647.166666666666,503714088059.1667,58249982.0,,,0.0,24.1,46.8,0.0,0.0,0.0,1913.6666666666667,2328373057849.1665,15.870032,100.992541,2237.67362037567,Thailand,0.21652243870959076,4.522152642071811,-5.5590014224369995,-5.398521056914005
1992-12-01,,4.382275,0.0,0.0,,8696.583333333334,506955058200.0833,58293877.0,,,0.0,23.6,38.3,0.0,0.0,0.0,1931.8333333333333,2352249340538.0835,15.870032,100.992541,2237.67362037567,Thailand,0.21562002718754503,4.503640423600008,-5.5092565135813265,-5.355864920951696
1993-01-01,,4.417043,0.0,0.0,,8746.0,510196028341.0,58337773.0,,,0.0,23.7,20.3,0.0,0.0,0.0,1950.0,2376125623227.0,15.870032,100.992541,2237.67362037567,Thailand,0.2147176156654993,4.4851282051282055,-5.4595116047256536,-5.313208784989388
1993-02-01,,4.404138,0.0,0.0,,8797.083333333334,513596070194.1667,58382565.0,,,0.0,25.0,3.8,0.0,0.0,0.0,1969.0833333333333,2401458506703.8335,15.870032,100.992541,2237.67362037567,Thailand,0.213956689172006,4.469291645583523,-5.404276012793933,-5.2649973346494106
1993-03-01,,4.425276,0.0,0.0,,8848.166666666666,516996112047.3333,58427357.0,,,0.0,27.8,68.0,0.0,0.0,0.0,1988.1666666666667,2426791390180.6665,15.870032,100.992541,2237.67362037567,Thailand,0.2131957626785127,4.45345508603884,-5.349040420862213,-5.2167858843094335
1993-04-01,,4.403698,0.0,0.0,,8899.25,520396153900.5,58472148.0,,,0.0,29.1,82.2,0.0,0.0,0.0,2007.25,2452124273657.5,15.870032,100.992541,2237.67362037567,Thailand,0.2124348361850194,4.437618526494158,-5.293804828930493,-5.168574433969456
1993-05-01,,4.39727,0.0,0.0,,8950.333333333334,523796195753.6667,58516940.0,,,0.0,29.1,166.8,0.0,0.0,0.0,2026.3333333333333,2477457157134.3335,15.870032,100.992541,2237.67362037567,Thailand,0.2116739096915261,4.421781966949475,-5.238569236998773,-5.120362983629479
1993-06-01,,4.379218,0.0,0.0,,9001.416666666666,527196237606.8333,58561732.0,,,0.0,28.7,147.6,0.0,0.0,0.0,2045.4166666666667,2502790040611.1665,15.870032,100.992541,2237.67362037567,Thailand,0.2109129831980328,4.405945407404793,-5.183333645067052,-5.072151533289502
1993-07-01,,4.38577,0.0,0.0,,9052.5,530596279460.0,58606524.0,,,0.0,28.3,183.8,0.0,0.0,0.0,2064.5,2528122924088.0,15.870032,100.992541,2237.67362037567,Thailand,0.2101520567045395,4.390108847860111,-5.128098053135332,-5.023940082949525
1993-08-01,,4.350963,0.0,0.0,,9103.583333333334,533996321313.1667,58651316.0,,,0.0,27.5,231.8,0.0,0.0,0.0,2083.5833333333335,2553455807564.8335,15.870032,100.992541,2237.67362037567,Thailand,0.20939113021104622,4.374272288315428,-5.072862461203612,-4.975728632609548
1993-09-01,,4.342959,0.0,0.0,,9154.666666666666,537396363166.3333,58696108.0,,,0.0,27.3,246.8,0.0,0.0,0.0,2102.6666666666665,2578788691041.6665,15.870032,100.992541,2237.67362037567,Thailand,0.20863020371755292,4.358435728770745,-5.017626869271892,-4.927517182269571
1993-10-01,,4.354976,0.0,0.0,,9205.75,540796405019.5,58740900.0,,,0.0,26.6,134.1,0.0,0.0,0.0,2121.75,2604121574518.5,15.870032,100.992541,2237.67362037567,Thailand,0.20786927722405962,4.342599169226062,-4.9623912773401715,-4.879305731929594
1993-11-01,,4.369549,0.0,0.0,,9256.833333333334,544196446872.6667,58785691.0,,,0.0,25.4,61.5,0.0,0.0,0.0,2140.8333333333335,2629454457995.3335,15.870032,100.992541,2237.67362037567,Thailand,0.20710835073056633,4.32676260968138,-4.907155685408451,-4.831094281589617
1993-12-01,,4.37374,0.0,0.0,,9307.916666666666,547596488725.8333,58830483.0,,,0.0,23.4,57.1,0.0,0.0,0.0,2159.9166666666665,2654787341472.1665,15.870032,100.992541,2237.67362037567,Thailand,0.20634742423707303,4.310926050136698,-4.851920093476731,-4.78288283124964
1994-01-01,,2.928823,0.0,0.0,,9359.0,550996530579.0,58875275.0,,,0.0,24.7,5.0,0.0,0.0,0.0,2179.0,2680120224949.0,15.870032,100.992541,2237.67362037567,Thailand,0.20558649774357973,4.295089490592015,-4.796684501545011,-4.7346713809096626
1994-02-01,,2.908875,0.0,0.0,,9413.916666666666,554725085231.5,58924608.0,,,0.0,27.1,25.1,0.0,0.0,0.0,2196.6666666666665,2704079628810.1665,15.870032,100.992541,2237.67362037567,Thailand,0.20518308692877044,4.286321925695685,-4.614235350888806,-4.564105684312957
1994-03-01,,2.902843,0.0,0.0,,9468.833333333334,558453639884.0,58973941.0,,,0.0,27.1,93.3,0.0,0.0,0.0,2214.3333333333335,2728039032671.3335,15.870032,100.992541,2237.67362037567,Thailand,0.20477967611396117,4.277554360799354,-4.4317862002326,-4.393539987716251
1994-04-01,,2.895815,0.0,0.0,,9523.75,562182194536.5,59023274.0,,,0.0,29.7,78.4,0.0,0.0,0.0,2232.0,2751998436532.5,15.870032,100.992541,2237.67362037567,Thailand,0.20437626529915187,4.268786795903024,-4.249337049576395,-4.222974291119545
1994-05-01,,2.902733,0.0,0.0,,9578.666666666666,565910749189.0,59072607.0,,,0.0,28.7,235.7,0.0,0.0,0.0,2249.6666666666665,2775957840393.6665,15.870032,100.992541,2237.67362037567,Thailand,0.2039728544843426,4.2600192310066936,-4.06688789892019,-4.05240859452284
1994-06-01,,2.894748,0.0,0.0,,9633.583333333334,569639303841.5,59121940.0,,,0.0,27.7,305.1,0.0,0.0,0.0,2267.3333333333335,2799917244254.8335,15.870032,100.992541,2237.67362037567,Thailand,0.2035694436695333,4.251251666110363,-3.8844387482639844,-3.8818428979261332
1994-07-01,,2.883737,0.0,0.0,,9688.5,573367858494.0,59171274.0,,,0.0,27.4,185.8,0.0,0.0,0.0,2285.0,2823876648116.0,15.870032,100.992541,2237.67362037567,Thailand,0.203166032854724,4.242484101214034,-3.7019895976077795,-3.7112772013294277
1994-08-01,,2.907023,0.0,0.0,,9743.416666666666,577096413146.5,59220607.0,,,0.0,27.2,329.1,0.0,0.0,0.0,2302.6666666666665,2847836051977.1665,15.870032,100.992541,2237.67362037567,Thailand,0.20276262203991474,4.233716536317703,-3.519540446951574,-3.540711504732722
1994-09-01,,2.917688,0.0,0.0,,9798.333333333334,580824967799.0,59269940.0,,,0.0,27.3,262.6,0.0,0.0,0.0,2320.3333333333335,2871795455838.3335,15.870032,100.992541,2237.67362037567,Thailand,0.20235921122510545,4.224948971421373,-3.3370912962953687,-3.370145808136016
1994-10-01,,2.924581,0.0,0.0,,9853.25,584553522451.5,59319273.0,,,0.0,26.0,104.3,0.0,0.0,0.0,2338.0,2895754859699.5,15.870032,100.992541,2237.67362037567,Thailand,0.20195580041029618,4.216181406525043,-3.154642145639164,-3.1995801115393103
1994-11-01,,2.927506,0.0,0.0,,9908.166666666666,588282077104.0,59368606.0,,,0.0,25.0,60.4,0.0,0.0,0.0,2355.6666666666665,2919714263560.6665,15.870032,100.992541,2237.67362037567,Thailand,0.20155238959548688,4.207413841628712,-2.9721929949829584,-3.0290144149426044
1994-12-01,,2.953326,0.0,0.0,,9963.083333333334,592010631756.5,59417939.0,,,0.0,25.0,28.7,0.0,0.0,0.0,2373.3333333333335,2943673667421.8335,15.870032,100.992541,2237.67362037567,Thailand,0.2011489787806776,4.198646276732382,-2.789743844326753,-2.8584487183458984
1995-01-01,23333.0,2.970908,0.0,0.0,,10018.0,595739186409.0,59467272.0,,255573.0,0.0,24.3,14.4,0.0,0.0,0.0,2391.0,2967633071283.0,15.870032,100.992541,2237.67362037567,Thailand,0.20074556796586832,4.189878711836052,-2.607294693670548,-2.687883021749193
1995-02-01,29822.0,2.958865,0.0,0.0,,10055.416666666666,598545090406.6666,59522515.0,,256403.75,0.0,25.0,9.6,0.0,0.0,0.0,2408.5,2991660363359.4165,15.870032,100.992541,2237.67362037567,Thailand,0.20012594486243074,4.176073940290314,-2.7286697400742415,-2.822309727318116
1995-03-01,33547.0,2.93082,0.0,0.0,,10092.833333333334,601350994404.3334,59577758.0,,257234.5,0.0,28.1,40.1,0.0,0.0,0.0,2426.0,3015687655435.8335,15.870032,100.992541,2237.67362037567,Thailand,0.1995063217589932,4.162269168744576,-2.850044786477935,-2.9567364328870394
1995-04-01,30017.0,2.910676,0.0,0.0,,10130.25,604156898402.0,59633002.0,,258065.25,0.0,29.8,55.8,0.0,0.0,0.0,2443.5,3039714947512.25,15.870032,100.992541,2237.67362037567,Thailand,0.19888669865555564,4.148464397198838,-2.971419832881628,-3.0911631384559626
1995-05-01,31602.0,2.958255,0.0,0.0,,10167.666666666666,606962802399.6666,59688245.0,,258896.0,0.0,29.0,178.9,0.0,0.0,0.0,2461.0,3063742239588.6665,15.870032,100.992541,2237.67362037567,Thailand,0.19826707555211806,4.1346596256531,-3.0927948792853215,-3.225589844024886
1995-06-01,26744.0,2.965151,0.0,0.0,,10205.083333333334,609768706397.3334,59743488.0,,259726.75,0.0,28.7,207.1,0.0,0.0,0.0,2478.5,3087769531665.0835,15.870032,100.992541,2237.67362037567,Thailand,0.19764745244868048,4.120854854107362,-3.214169925689015,-3.360016549593809
1995-07-01,35877.0,2.974608,0.0,0.0,,10242.5,612574610395.0,59798731.0,,260557.5,0.0,27.6,302.0,0.0,0.0,0.0,2496.0,3111796823741.5,15.870032,100.992541,2237.67362037567,Thailand,0.19702782934524293,4.107050082561624,-3.335544972092708,-3.4944432551627322
1995-08-01,33971.0,2.998146,0.0,0.0,,10279.916666666666,615380514392.6666,59853974.0,,261388.25,0.0,27.0,367.1,0.0,0.0,0.0,2513.5,3135824115817.9165,15.870032,100.992541,2237.67362037567,Thailand,0.19640820624180538,4.093245311015886,-3.4569200184964015,-3.6288699607316555
1995-09-01,27167.0,3.013657,0.0,0.0,,10317.333333333334,618186418390.3334,59909217.0,,262219.0,0.0,27.3,263.2,0.0,0.0,0.0,2531.0,3159851407894.3335,15.870032,100.992541,2237.67362037567,Thailand,0.1957885831383678,4.0794405394701485,-3.578295064900095,-3.7632966663005787
1995-10-01,31500.0,3.013147,0.0,0.0,,10354.75,620992322388.0,59964460.0,,263049.75,0.0,26.6,146.8,0.0,0.0,0.0,2548.5,3183878699970.75,15.870032,100.992541,2237.67362037567,Thailand,0.19516896003493023,4.065635767924411,-3.699670111303788,-3.897723371869502
1995-11-01,37078.0,3.019662,0.0,0.0,,10392.166666666666,623798226385.6666,60019704.0,,263880.5,0.0,25.3,105.6,0.0,0.0,0.0,2566.0,3207905992047.1665,15.870032,100.992541,2237.67362037567,Thailand,0.19454933693149268,4.051830996378673,-3.8210451577074815,-4.032150077438425
1995-12-01,39395.0,3.019121,0.0,0.0,,10429.583333333334,626604130383.3334,60074947.0,,264711.25,0.0,23.0,29.1,0.0,0.0,0.0,2583.5,3231933284123.5835,15.870032,100.992541,2237.67362037567,Thailand,0.19392971382805513,4.038026224832935,-3.942420204111175,-4.166576783007349
1996-01-01,34381.0,3.033306,0.0,0.0,,10467.0,629410034381.0,60130190.0,,265542.0,0.0,24.1,13.0,0.0,0.0,0.0,2601.0,3255960576200.0,15.870032,100.992541,2237.67362037567,Thailand,0.19331009072461755,4.024221453287197,-4.063795250514868,-4.301003488576272
1996-02-01,42057.0,3.029739,0.0,0.0,,10433.0,627965761187.75,60189890.0,,266162.9166666667,0.0,24.4,32.8,0.0,0.0,0.0,2618.6666666666665,3280433048919.1665,15.870032,100.992541,2237.67362037567,Thailand,0.19157045907794584,3.986861133696698,-4.706230913069553,-4.94664288934982
1996-03-01,31874.0,3.024176,0.0,0.0,,10399.0,626521487994.5,60249590.0,,266783.8333333333,0.0,27.9,43.2,0.0,0.0,0.0,2636.3333333333335,3304905521638.3335,15.870032,100.992541,2237.67362037567,Thailand,0.18983082743127414,3.949500814106199,-5.348666575624238,-5.592282290123368
1996-04-01,34640.0,3.028217,0.0,0.0,,10365.0,625077214801.25,60309290.0,,267404.75,0.0,28.4,157.4,0.0,0.0,0.0,2654.0,3329377994357.5,15.870032,100.992541,2237.67362037567,Thailand,0.18809119578460243,3.9121404945157,-5.991102238178922,-6.237921690896917
1996-05-01,35855.0,3.029642,0.0,0.0,,10331.0,623632941608.0,60368989.0,,268025.6666666667,0.0,27.9,165.1,0.0,0.0,0.0,2671.6666666666665,3353850467076.6665,15.870032,100.992541,2237.67362037567,Thailand,0.18635156413793072,3.874780174925201,-6.633537900733607,-6.883561091670465
1996-06-01,28965.0,3.039188,0.0,0.0,,10297.0,622188668414.75,60428689.0,,268646.5833333333,0.0,27.8,231.7,0.0,0.0,0.0,2689.3333333333335,3378322939795.8335,15.870032,100.992541,2237.67362037567,Thailand,0.184611932491259,3.837419855334702,-7.275973563288291,-7.529200492444013
1996-07-01,46282.0,3.040182,0.0,0.0,,10263.0,620744395221.5,60488389.0,,269267.5,0.0,27.5,191.3,0.0,0.0,0.0,2707.0,3402795412515.0,15.870032,100.992541,2237.67362037567,Thailand,0.1828723008445873,3.800059535744203,-7.918409225842976,-8.174839893217563
1996-08-01,49820.0,3.033021,0.0,0.0,,10229.0,619300122028.25,60548089.0,,269888.4166666667,0.0,27.4,259.8,0.0,0.0,0.0,2724.6666666666665,3427267885234.1665,15.870032,100.992541,2237.67362037567,Thailand,0.1811326691979156,3.762699216153704,-8.56084488839766,-8.82047929399111
1996-09-01,35203.0,3.048021,0.0,0.0,,10195.0,617855848835.0,60607789.0,,270509.3333333333,0.0,26.8,326.7,0.0,0.0,0.0,2742.3333333333335,3451740357953.3335,15.870032,100.992541,2237.67362037567,Thailand,0.1793930375512439,3.725338896563205,-9.203280550952346,-9.466118694764658
1996-10-01,40901.0,3.058086,0.0,0.0,,10161.0,616411575641.75,60667488.0,,271130.25,0.0,26.5,168.8,0.0,0.0,0.0,2760.0,3476212830672.5,15.870032,100.992541,2237.67362037567,Thailand,0.17765340590457218,3.687978576972706,-9.84571621350703,-10.111758095538207
